date,entry_time,exit_time,symbol,direction,strike,entry_price,exit_price,pnl_pts,pnl_rs,gross_pnl_rs,net_pnl_rs,peak_pnl,exit_reason,dte,candles_held,session,sl_pts,vix_at_entry,entry_mode,bias,hourly_rsi,brokerage,stt,exchange_charges,gst,stamp_duty,total_charges,num_exit_orders,qty_exited,entry_slippage,exit_slippage,lot_id,entry_ema9_high,entry_ema9_low,exit_ema9_high,exit_ema9_low,entry_band_position,exit_band_position,entry_body_pct,xleg_signal,xleg_other_close,xleg_other_ema9l,xleg_other_dying,xleg_other_margin,spike_close,spike_target,spike_fill,spike_wait_used
2026-02-20,09:30:02,09:30:50,NIFTY26FEB25450PE,PE,,162.6,142.25,-20.35,-1322.75,,,,HARD_SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-20,09:30:02,09:30:51,NIFTY26FEB25450PE,PE,,162.6,142.25,-20.35,-1322.75,,,,HARD_SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-20,11:57:56,12:33:02,NIFTY26FEB25550CE,CE,,178.05,209.9,31.85,2070.25,,,,GAMMA_RIDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18,09:57:42,10:18:02,NIFTY2632423700PE,PE,,229.15,232.45,3.3,214.5,,,32.45,TRAIL_TIGHT,6,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18,10:22:32,13:15:48,NIFTY2632423700CE,CE,,230.65,230.65,0.0,0.0,,,55.5,FORCE_EXIT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18,13:21:32,13:50:35,NIFTY2632423800CE,CE,,230.0,229.9,-0.1,-6.5,,,18.0,BREAKEVEN_SL,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18,13:54:32,14:08:10,NIFTY2632423850CE,CE,,213.65,193.2,-20.45,-1329.25,,,8.0,PHASE1_SL,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18,14:54:33,15:04:18,NIFTY2632423800PE,PE,,233.25,213.15,-20.1,-1306.5,,,3.45,PHASE1_SL,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19,10:12:32,10:23:58,NIFTY2632423250PE,PE,,259.8,253.35,-6.45,-419.25,,,23.5,FLOOR_WIDE,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19,10:45:32,10:55:37,NIFTY2632423300CE,CE,,231.4,212.8,-18.6,-1209.0,,,0.0,PHASE1_SL,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19,11:00:32,11:17:54,NIFTY2632423250PE,PE,,241.7,267.2,25.5,1657.5,,,36.1,MODERATE_DRAWDOWN,5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19,11:28:00,11:28:01,NIFTY2632423250PE,PE,,260.8,256.3,-4.5,-292.5,,,0.0,BREAKEVEN_SL,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19,12:42:32,12:49:25,NIFTY2632423250PE,PE,,248.65,230.55,-18.1,-1176.5,,,4.4,PHASE1_SL,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19,13:06:32,13:21:43,NIFTY2632423250PE,PE,,248.95,272.6,23.65,1537.25,,,27.5,FORCE_EXIT,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19,13:32:32,13:42:02,NIFTY2632423200PE,PE,,256.0,237.6,-18.4,-1196.0,,,7.0,PHASE1_SL,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19,13:54:32,14:03:58,NIFTY2632423200PE,PE,,251.85,278.05,26.2,1703.0,,,34.35,MODERATE_DRAWDOWN,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19,14:27:32,14:49:35,NIFTY2632423100PE,PE,,259.4,272.6,13.2,858.0,,,22.6,MODERATE_DRAWDOWN,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19,15:06:32,15:10:27,NIFTY2632422950PE,PE,,257.85,239.65,-18.2,-1183.0,,,3.55,PHASE1_SL,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20,09:54:31,10:23:17,NIFTY2632423250PE,PE,,252.15,251.7,-0.45,-29.25,,,18.05,BREAKEVEN_SL,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20,10:33:36,10:47:03,NIFTY2632423300CE,CE,,229.1,245.0,15.9,1033.5,,,21.45,TIGHT_TRAIL,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20,10:54:32,11:03:47,NIFTY2632423300CE,CE,,250.25,232.2,-18.05,-1173.25,,,1.05,PHASE1_SL,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20,11:12:32,11:16:00,NIFTY2632423250PE,PE,,226.0,209.6,-16.4,-1066.0,,,1.15,STALE_ENTRY,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20,11:29:32,11:35:00,NIFTY2632423300PE,PE,,224.1,225.55,1.45,94.25,,,1.45,STALE_ENTRY,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20,12:42:32,12:54:40,NIFTY2632423200CE,CE,,248.4,265.7,17.3,1124.5,,,22.5,TIGHT_TRAIL,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20,13:27:32,13:31:00,NIFTY2632423250CE,CE,,253.2,247.7,-5.5,-357.5,,,0.7,STALE_ENTRY,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20,13:36:31,13:46:07,NIFTY2632423250CE,CE,,244.2,226.05,-18.15,-1179.75,,,10.5,PHASE1_SL,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-23,09:55:32,09:57:41,NIFTY2632422600PE,PE,,217.8,233.55,15.75,1023.75,,,20.9,TIGHT_TRAIL,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-23,10:13:31,10:21:08,NIFTY2632422600PE,PE,,242.3,259.3,17.0,1105.0,,,22.3,TIGHT_TRAIL,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-23,13:50:32,14:04:58,NIFTY2632422600CE,CE,,216.95,234.15,17.2,1118.0,,,22.45,TIGHT_TRAIL,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-23,14:34:32,14:36:11,NIFTY2632422500PE,PE,,207.1,194.95,-12.15,-789.75,,,0.0,PHASE1_SL,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-24,12:31:32,12:32:52,NIFTY2632422850CE,CE,,81.4,95.5,14.1,916.5,,,20.0,DRAWDOWN_EXIT,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-25,11:18:32,11:22:00,NIFTY26MAR23400CE,CE,,306.2,301.05,-5.15,-334.75,,,0.7,STALE_ENTRY,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,09:46:33,09:59:38,NIFTY26MAR23000PE,PE,23000,235.15,253.0,17.85,1160.25,,,26.15,DRAWDOWN_EXIT,3,14,OPEN,16.4,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,13:40:32,13:42:58,NIFTY26MAR22900PE,PE,22900,219.45,205.35,-14.1,-916.5,,,0.0,PHASE1_SL,3,3,AFTERNOON,14.0,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-01,13:55:32,13:57:23,NIFTY2640722700PE,PE,22700,289.45,274.4,-15.05,-978.25,,,5.15,PHASE1_SL,6,3,AFTERNOON,14.3,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-01,14:02:31,14:03:11,NIFTY2640722700PE,PE,22700,292.3,274.5,-17.8,-1157.0,,,0.0,PHASE1_SL,6,2,LATE,17.8,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-01,14:09:31,14:36:42,NIFTY2640722700CE,CE,22700,333.5,318.35,-15.15,-984.75,,,13.05,PHASE1_SL,6,28,LATE,15.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-01,14:45:31,14:49:18,NIFTY2640722700PE,PE,22700,302.7,323.0,20.3,1319.5,,,30.95,ATR_TRAIL,6,5,LATE,12,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-01,14:54:31,14:55:42,NIFTY2640722700PE,PE,22700,307.1,293.5,-13.6,-884.0,,,5.9,HARD_SL,6,2,LATE,12,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,09:49:32,10:00:51,NIFTY2640722300PE,PE,22200,327.45,349.0,21.55,1400.75,,,30.55,FLOOR_SL,5,12,OPEN,12,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,10:07:32,10:09:00,NIFTY2640722200PE,PE,22200,307.0,304.75,-2.25,-146.25,,,2.55,STALE_ENTRY,5,3,MORNING,12,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,11:51:31,11:59:30,NIFTY2640722200CE,CE,22200,323.2,344.95,21.75,1413.75,,,30.25,ATR_TRAIL,5,9,MORNING,12,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,12:04:32,12:05:28,NIFTY2640722300CE,CE,22300,286.75,274.6,-12.15,-789.75,,,0.0,HARD_SL,5,2,AFTERNOON,12,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,12:31:31,12:37:06,NIFTY2640722300CE,CE,22300,291.2,332.7,41.5,2697.5,,,41.5,RSI_BLOWOFF,5,7,AFTERNOON,12,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,12:42:31,12:42:50,NIFTY2640722300CE,CE,22300,332.85,319.9,-12.95,-841.75,,,0.0,HARD_SL,5,1,AFTERNOON,12,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,12:49:31,12:51:00,NIFTY2640722300CE,CE,22400,335.0,323.5,-11.5,-747.5,,,1.3,STALE_ENTRY,5,3,AFTERNOON,12,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,12:59:31,13:03:57,NIFTY2640722300CE,CE,22400,336.65,348.65,12.0,780.0,,,27.1,ATR_TRAIL,5,5,AFTERNOON,12,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,13:09:32,13:13:55,NIFTY2640722400CE,CE,22400,287.0,272.9,-14.1,-916.5,,,5.0,HARD_SL,5,5,AFTERNOON,12,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,13:19:31,13:21:00,NIFTY2640722400CE,CE,22400,297.5,296.0,-1.5,-97.5,,,2.1,STALE_ENTRY,5,3,AFTERNOON,12,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,13:27:31,13:31:50,NIFTY2640722400CE,CE,22400,330.45,351.45,21.0,1365.0,,,35.2,ATR_TRAIL,5,5,AFTERNOON,12,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,13:38:31,13:41:38,NIFTY2640722500CE,CE,22500,312.6,314.2,1.6,104.0,,,18.0,ATR_TRAIL,5,4,AFTERNOON,12,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,13:54:31,13:54:32,NIFTY2640722500CE,CE,22500,336.2,323.4,-12.8,-832.0,,,0.0,HARD_SL,5,1,AFTERNOON,12,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,14:01:31,14:02:07,NIFTY2640722500CE,CE,22500,326.85,313.55,-13.3,-864.5,,,2.95,HARD_SL,5,2,LATE,12,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,14:09:31,14:16:37,NIFTY2640722500CE,CE,22600,331.8,386.0,54.2,3523.0,,,73.85,ATR_TRAIL,5,8,LATE,12,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,14:28:32,14:34:40,NIFTY2640722600CE,CE,22700,327.95,329.15,1.2,78.0,,,14.0,PROFIT_FLOOR,5,7,LATE,12,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,14:43:32,14:45:47,NIFTY2640722700PE,PE,22600,333.95,344.75,10.8,702.0,,,20.65,PROFIT_FLOOR,5,3,LATE,12,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,15:06:31,15:13:14,NIFTY2640722600CE,CE,22700,319.0,341.0,22.0,1430.0,,,34.75,PROFIT_FLOOR,5,8,LATE,12,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,09:55:31,09:56:49,NIFTY2640722600PE,PE,0,226.7,226.4,-0.3,-19.5,,,0.1,STALE_ENTRY,0,3,,0.0,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,10:14:31,10:16:48,NIFTY2640722600CE,CE,22600,230.8,242.3,11.5,747.5,,,21.85,PROFIT_FLOOR,1,3,MORNING,12,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,10:40:31,10:41:52,NIFTY2640722600CE,CE,22700,240.0,227.4,-12.6,-1638.0,,,0.0,HARD_SL,1,2,MORNING,12,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,10:47:31,10:51:39,NIFTY2640722600CE,CE,22700,237.0,239.0,2.0,260.0,,,10.8,PROFIT_FLOOR,1,5,MORNING,12,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,11:03:31,11:03:58,NIFTY2640722700PE,PE,22700,247.3,248.8,1.5,195.0,,,10.7,PROFIT_FLOOR,1,1,MORNING,12,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,11:14:31,11:16:00,NIFTY2640722600PE,PE,22600,223.75,225.0,1.25,162.5,,,1.25,STALE_ENTRY,1,3,MORNING,12,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,11:39:31,11:39:45,NIFTY2640722600CE,CE,22600,222.6,210.35,-12.25,-1592.5,,,0.0,HARD_SL,1,1,MORNING,12,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,11:45:31,11:57:49,NIFTY2640722600CE,CE,22600,222.55,253.3,30.75,1998.75,,,43.4,ATR_TRAIL,1,13,MORNING,12,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,,11:57:49,,,22600,222.55,253.3,30.75,1998.75,,,0.0,FLOOR_SL,1,0,MORNING,12,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,12:08:32,12:14:10,NIFTY2640722700CE,CE,22700,191.05,178.5,-12.55,-1631.5,,,7.65,HARD_SL,1,7,AFTERNOON,12,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,12:23:31,12:23:46,NIFTY2640722700CE,CE,22700,212.75,200.6,-12.15,-1579.5,,,0.0,HARD_SL,1,1,AFTERNOON,12,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,12:29:31,12:31:45,NIFTY2640722700CE,CE,22700,213.75,201.65,-12.1,-1573.0,,,0.2,HARD_SL,1,3,AFTERNOON,12,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,12:38:31,12:40:50,NIFTY2640722700PE,PE,22700,214.6,202.3,-12.3,-1599.0,,,2.05,HARD_SL,1,3,AFTERNOON,12,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,12:49:31,12:52:03,NIFTY2640722700CE,CE,22700,220.9,242.0,21.1,1371.5,,,30.5,ATR_TRAIL,1,4,AFTERNOON,12,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,,12:52:03,,,22700,220.9,242.0,21.1,1371.5,,,0.0,FLOOR_SL,1,0,AFTERNOON,12,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,13:08:31,13:12:04,NIFTY2640722700CE,CE,22700,262.15,292.1,29.95,1946.75,,,33.95,RSI_SPIKE,1,5,AFTERNOON,12,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,13:08:31,13:13:46,NIFTY2640722700CE,CE,22700,262.15,294.0,31.85,2070.25,,,45.75,ATR_TRAIL,1,6,AFTERNOON,12,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,13:32:31,13:39:32,NIFTY2640722900CE,CE,22900,200.75,188.15,-12.6,-1638.0,,,4.65,HARD_SL,1,8,AFTERNOON,12,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,14:13:31,14:16:50,NIFTY2640722900CE,CE,22900,208.25,195.7,-12.55,-1631.5,,,6.3,HARD_SL,1,4,LATE,12,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,15:03:32,15:03:54,NIFTY2640722900CE,CE,22900,224.35,211.6,-12.75,-1657.5,,,0.0,HARD_SL,1,1,LATE,12,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,10:01:31,10:02:06,NIFTY2640722850CE,CE,22850,125.5,126.25,0.75,97.5,,,14.35,PROFIT_FLOOR,0,2,MORNING,12,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,10:15:32,10:18:58,NIFTY2640722900CE,CE,22900,105.95,107.7,1.75,227.5,,,18.0,PROFIT_FLOOR,0,4,MORNING,12,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,10:35:31,10:37:42,NIFTY2640722950PE,PE,22950,105.7,107.65,1.95,253.5,,,19.8,PROFIT_FLOOR,0,3,MORNING,12,25.4,MOMENTUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,10:40:31,10:44:28,NIFTY2640722900CE,CE,22900,102.65,114.65,12.0,1560.0,,,22.95,PROFIT_FLOOR,0,5,MORNING,12,25.3,MOMENTUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,10:52:31,10:54:57,NIFTY2640722950PE,PE,22950,99.65,131.4,31.75,2063.75,,,45.25,ATR_TRAIL,0,3,MORNING,12,25.4,MOMENTUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,,10:54:57,,,22950,99.65,131.4,31.75,2063.75,,,0.0,FLOOR_SL,0,0,MORNING,12,25.4,MOMENTUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,11:22:32,11:40:11,NIFTY2640722900CE,CE,22900,86.2,97.55,11.35,1475.5,,,27.35,PROFIT_FLOOR,0,19,MORNING,12,25.4,MOMENTUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,11:56:31,11:58:03,NIFTY2640722950CE,CE,22950,80.6,99.4,18.8,1222.0,,,26.45,RSI_SPIKE,0,3,MORNING,12,25.3,MOMENTUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,11:56:31,11:58:26,NIFTY2640722950CE,CE,22950,80.6,92.05,11.45,744.25,,,26.45,ATR_TRAIL,0,3,MORNING,12,25.3,MOMENTUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,12:04:32,12:06:32,NIFTY2640723000PE,PE,23000,104.7,106.7,2.0,260.0,,,13.15,PROFIT_FLOOR,0,3,AFTERNOON,12,25.4,MOMENTUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,12:24:33,12:28:00,NIFTY2640722900PE,PE,22900,65.6,65.5,-0.1,-13.0,,,2.2,STALE_ENTRY,0,5,AFTERNOON,12,25.5,EMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,13:18:37,13:23:28,NIFTY2640722900CE,CE,22900,93.5,81.2,-12.3,-1599.0,,,8.85,HARD_SL,0,6,AFTERNOON,12,25.4,EMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,13:31:31,13:32:52,NIFTY2640722950CE,CE,22950,78.35,99.55,21.2,2756.0,,,30.55,PROFIT_FLOOR,0,2,AFTERNOON,12,25.3,BOTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,13:43:31,13:47:58,NIFTY2640723000CE,CE,23000,91.3,81.25,-10.05,-653.25,,,8.8,ATR_TRAIL,0,5,AFTERNOON,12,25.1,EMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,13:43:31,13:47:59,NIFTY2640723000CE,CE,23000,91.3,78.95,-12.35,-802.75,,,8.8,HARD_SL,0,5,AFTERNOON,12,25.1,EMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,13:51:32,13:51:33,NIFTY2640723050PE,PE,23050,75.85,62.15,-13.7,-1781.0,,,0.0,HARD_SL,0,1,AFTERNOON,12,25.1,MOMENTUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,13:53:32,13:54:57,NIFTY2640723000CE,CE,23000,83.95,71.6,-12.35,-1605.5,,,0.45,HARD_SL,0,2,AFTERNOON,12,25.1,BOTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,13:58:32,13:59:04,NIFTY2640723050PE,PE,23050,97.1,98.45,1.35,175.5,,,14.4,PROFIT_FLOOR,0,2,AFTERNOON,12,25.1,MOMENTUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,14:03:32,14:06:00,NIFTY2640722950CE,CE,22950,86.2,88.2,2.0,260.0,,,10.1,PROFIT_FLOOR,0,4,LATE,12,25.1,MOMENTUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,14:28:32,14:34:36,NIFTY2640723000CE,CE,23000,55.9,56.35,0.45,58.5,,,19.9,PROFIT_FLOOR,0,7,LATE,12,25.0,MOMENTUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,14:36:31,14:37:35,NIFTY2640723050PE,PE,23050,50.85,62.6,11.75,1527.5,,,20.75,PROFIT_FLOOR,0,2,LATE,12,25.1,MOMENTUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,14:50:32,14:51:15,NIFTY2640723000CE,CE,23000,62.1,72.2,10.1,1313.0,,,21.45,PROFIT_FLOOR,0,2,LATE,12,25.0,MOMENTUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,15:03:31,15:10:20,NIFTY2640723050CE,CE,23050,68.45,68.95,0.5,32.5,,,13.4,ATR_TRAIL,0,8,LATE,12,24.6,EMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,,15:10:20,,,23050,68.45,68.95,0.5,32.5,,,0.0,FLOOR_SL,0,0,LATE,12,24.6,EMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08,10:44:32,10:49:13,NIFTY2641323900CE,CE,23900,241.55,248.5,6.95,903.5,,,13.05,TRAIL_FLOOR,5,6,MORNING,12,19.6,MOMENTUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08,11:27:32,11:31:00,NIFTY2641324000PE,PE,24000,218.4,217.9,-0.5,-65.0,,,2.45,STALE_ENTRY,5,5,MORNING,12,19.5,MOMENTUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
