date,entry_time,exit_time,symbol,direction,strike,entry_price,exit_price,pnl_pts,pnl_rs,gross_pnl_rs,net_pnl_rs,peak_pnl,exit_reason,dte,candles_held,session,sl_pts,vix_at_entry,entry_mode,bias,hourly_rsi,brokerage,stt,exchange_charges,gst,stamp_duty,total_charges,num_exit_orders,qty_exited,entry_slippage,exit_slippage,lot_id,entry_ema9_high,entry_ema9_low,exit_ema9_high,exit_ema9_low,entry_band_position,exit_band_position,entry_body_pct,xleg_signal,xleg_other_close,xleg_other_ema9l,xleg_other_dying,xleg_other_margin,spike_close,spike_target,spike_fill,spike_wait_used
2026-04-20,12:18:35,12:22:00,NIFTY2642124450PE,PE,24450,146.85,144.0,-2.85,-370.5,-370.5,-453.66,2.65,STALE_ENTRY,0,5,,0,18.2,EMA9_BREAKOUT,,,40.0,11.7,20.04,10.81,0.57,83.16,1,130,0,0,ALL,141.14,132.91,142.81,134.68,ABOVE,ABOVE,35.8,,,,,,,,,
2026-04-20,12:27:35,12:48:22,NIFTY2642124450CE,CE,24450,137.35,140.7,3.35,435.5,435.5,353.68,5.55,VELOCITY_STALL,0,22,,0,18.2,EMA9_BREAKOUT,,,40.0,11.43,19.16,10.65,0.54,81.82,1,130,0,0,ALL,132.21,123.36,139.27,130.95,ABOVE,ABOVE,76.7,,,,,,,,,
2026-04-20,13:03:36,13:12:54,NIFTY2642124450PE,PE,24450,143.6,158.6,15.0,1950.0,1950.0,1864.74,28.6,PROFIT_RATCHET,0,10,,0,18.4,EMA9_BREAKOUT,,,40.0,12.89,20.82,10.95,0.56,85.26,1,130,0,0,ALL,133.76,122.67,146.42,132.6,ABOVE,ABOVE,59.5,,,,,,,,,
2026-04-20,13:21:35,13:26:25,NIFTY2642124400PE,PE,24400,134.65,159.7,25.05,3256.5,3256.5,3171.82,26.05,FORCE_EXIT,0,6,,0,18.8,EMA9_BREAKOUT,,,40.0,12.98,20.28,10.85,0.53,84.68,1,130,0,0,ALL,132.54,120.01,137.29,123.03,ABOVE,ABOVE,47.6,,,,,,,,,
2026-04-20,13:33:35,13:34:22,NIFTY2642124400PE,PE,24400,151.6,145.55,-6.05,-786.5,-786.5,-870.31,0.0,FORCE_EXIT,0,2,,0,18.7,EMA9_BREAKOUT,,,40.0,11.83,20.47,10.88,0.59,83.81,1,130,0,0,ALL,149.46,132.76,149.46,132.76,ABOVE,IN,42.3,,,,,,,,,
2026-04-20,13:39:36,13:40:11,NIFTY2642124400PE,PE,24400,156.55,160.6,4.05,526.5,526.5,439.82,4.05,VELOCITY_STALL,0,2,,0,18.9,EMA9_BREAKOUT,,,40.0,13.05,21.85,11.13,0.61,86.68,1,130,0,0,ALL,153.15,137.96,153.15,137.96,ABOVE,ABOVE,48.5,,,,,,,,,
2026-04-20,14:06:35,14:10:00,NIFTY2642124400CE,CE,24400,116.75,113.4,-3.35,-435.5,-435.5,-511.11,0.0,STALE_ENTRY,0,5,,0,18.8,EMA9_BREAKOUT,,,40.0,9.21,15.86,10.05,0.46,75.61,1,130,0,0,ALL,123.46,113.99,122.29,113.05,IN,IN,36.3,,,,,,,,,
2026-04-20,14:39:35,14:39:43,NIFTY2642124400PE,PE,24400,137.35,140.4,3.05,396.5,396.5,314.72,3.05,VELOCITY_STALL,0,1,,0,18.6,EMA9_BREAKOUT,,,40.0,11.41,19.14,10.65,0.54,81.78,1,130,0,0,ALL,141.88,130.09,141.88,130.09,IN,IN,59.2,,,,,,,,,
2026-04-20,14:51:35,14:52:03,NIFTY2642124400CE,CE,24400,117.75,120.85,3.1,403.0,403.0,326.09,3.1,VELOCITY_STALL,0,2,,0,18.7,EMA9_BREAKOUT,,,40.0,9.82,16.44,10.16,0.46,76.91,1,130,0,0,ALL,126.49,115.56,126.49,115.56,IN,IN,81.2,,,,,,,,,
2026-04-20,15:06:36,15:17:34,NIFTY2642124400PE,PE,24400,141.7,168.65,26.95,3503.5,3503.5,3416.78,33.95,VISHAL_TRAIL,0,12,,0,18.8,EMA9_BREAKOUT,,,40.0,13.7,21.38,11.05,0.55,86.72,1,130,0,0,ALL,145.57,133.86,149.02,138.64,IN,ABOVE,76.6,,,,,,,,,
2026-04-21,09:33:35,09:36:30,NIFTY2642124450CE,CE,24450,69.7,69.7,0.0,0.0,0.0,-64.48,8.0,VISHAL_TRAIL,0,4,,0,18.1,EMA9_BREAKOUT,,,40.0,5.66,9.6,8.93,0.27,64.48,1,130,0,0,ALL,78.83,63.15,78.6,62.98,IN,IN,43.8,,,,,,,,,
2026-04-21,10:21:36,10:30:57,NIFTY2642124500PE,PE,24500,53.55,53.55,0.0,0.0,0.0,-60.48,8.85,VISHAL_TRAIL,0,10,,0,17.9,EMA9_BREAKOUT,,,40.0,4.35,7.38,8.53,0.21,60.48,1,130,0,0,ALL,60.13,52.01,60.75,53.34,IN,IN,52.8,,,,,,,,,
2026-04-21,10:33:35,10:41:39,NIFTY2642124500CE,CE,24500,53.2,63.2,10.0,1300.0,1300.0,1237.98,20.9,VISHAL_TRAIL,0,9,,0,17.7,EMA9_BREAKOUT,,,40.0,5.13,8.02,8.64,0.21,62.02,1,130,0,0,ALL,60.0,52.11,64.89,54.84,IN,IN,35.4,,,,,,,,,
2026-04-21,10:54:35,11:01:30,NIFTY2642124550CE,CE,24550,41.5,46.5,5.0,650.0,650.0,591.7,13.1,VISHAL_TRAIL,0,9,,0,17.7,EMA9_BREAKOUT,,,40.0,3.78,6.06,8.29,0.16,58.3,1,130,0,0,ALL,40.96,35.0,45.44,37.62,ABOVE,ABOVE,57.8,,,,,,,,,
2026-04-21,11:06:35,11:22:21,NIFTY2642124550CE,CE,24550,51.45,41.4,-10.05,-1306.5,-1306.5,-1364.82,1.8,EMERGENCY_SL,0,18,,0,17.6,EMA9_BREAKOUT,,,40.0,3.36,6.4,8.35,0.2,58.32,1,130,0,0,ALL,47.5,39.91,49.21,43.41,ABOVE,BELOW,79.1,,,,,,,,,
2026-04-21,11:22:35,11:36:56,NIFTY2642124550PE,PE,24550,47.15,57.15,10.0,1300.0,1300.0,1239.49,22.25,VISHAL_TRAIL,0,14,,0,17.7,EMA9_BREAKOUT,,,40.0,4.64,7.19,8.49,0.18,60.51,1,130,0,0,ALL,50.87,45.75,57.69,50.32,IN,IN,51.8,,,,,,,,,
2026-04-21,11:39:35,11:52:24,NIFTY2642124550CE,CE,24550,36.3,36.3,0.0,0.0,0.0,-56.2,4.7,FORCE_EXIT,0,14,,0,17.7,EMA9_BREAKOUT,,,40.0,2.95,5.0,8.1,0.14,56.2,1,130,0,0,ALL,41.63,36.16,40.33,34.94,IN,IN,80.5,,,,,,,,,
2026-04-21,11:52:35,11:59:39,NIFTY2642124500PE,PE,24500,32.85,29.7,-3.15,-409.5,-409.5,-464.34,2.0,FORCE_EXIT,0,7,,0,17.7,EMA9_BREAKOUT,,,40.0,2.41,4.31,7.98,0.13,54.84,1,130,0,0,ALL,35.02,28.77,34.28,28.25,IN,IN,98.6,,,,,,,,,
2026-04-21,11:59:40,12:01:22,NIFTY2642124550CE,CE,24550,37.6,33.95,-3.65,-474.5,-474.5,-530.44,0.0,FORCE_EXIT,0,2,,0,17.7,EMA9_BREAKOUT,,,40.0,2.76,4.93,8.09,0.15,55.94,1,130,0,0,ALL,39.27,34.08,38.86,33.36,IN,IN,83.8,,,,,,,,,
2026-04-21,12:42:35,12:42:37,NIFTY2642124550PE,PE,24550,34.75,34.65,-0.1,-13.0,-13.0,-68.81,0.0,STAGE2_UNCONFIRMED,0,1,,0,17.7,EMA9_BREAKOUT,,,40.0,2.82,4.78,8.06,0.14,55.81,1,130,0,0,ALL,36.32,31.53,36.32,31.53,IN,IN,44.0,,,,,,,,,
2026-04-21,13:39:36,13:45:59,NIFTY2642124550PE,PE,24550,32.05,42.05,10.0,1300.0,1300.0,1243.22,19.9,VISHAL_TRAIL,0,7,,0,17.8,EMA9_BREAKOUT,,,40.0,3.42,5.11,8.12,0.12,56.78,1,130,0,0,ALL,34.8,27.51,37.97,28.65,IN,ABOVE,67.9,,,,,,,,,
2026-04-21,13:57:36,14:01:10,NIFTY2642124550CE,CE,24550,32.8,22.8,-10.0,-1300.0,-1300.0,-1353.71,0.1,EMERGENCY_SL,0,5,,0,17.6,EMA9_BREAKOUT,,,40.0,1.85,3.83,7.89,0.13,53.71,1,130,0,0,ALL,29.51,21.55,30.21,22.86,ABOVE,BELOW,80.1,,,,,,,,,
2026-04-21,14:03:35,14:12:54,NIFTY2642124550PE,PE,24550,27.45,32.45,5.0,650.0,650.0,595.17,14.7,VISHAL_TRAIL,0,10,,0,17.7,EMA9_BREAKOUT,,,40.0,2.64,4.13,7.94,0.11,54.83,1,130,0,0,ALL,34.2,25.68,36.1,27.88,IN,IN,67.5,,,,,,,,,
2026-04-21,14:18:35,14:25:52,NIFTY2642124550CE,CE,24550,24.7,34.7,10.0,1300.0,1300.0,1245.04,22.3,VISHAL_TRAIL,0,8,,0,17.6,EMA9_BREAKOUT,,,40.0,2.82,4.09,7.94,0.1,54.96,1,130,0,0,ALL,24.29,17.71,29.74,19.71,ABOVE,ABOVE,83.7,,,,,,,,,
2026-04-21,14:42:35,14:43:52,NIFTY2642124550PE,PE,24550,18.5,23.5,5.0,650.0,650.0,597.4,13.45,VISHAL_TRAIL,0,2,,0,17.7,EMA9_BREAKOUT,,,40.0,1.91,2.89,7.72,0.07,52.6,1,130,0,0,ALL,20.46,13.81,20.46,13.81,IN,ABOVE,57.1,,,,,,,,,
2026-04-21,14:51:35,15:02:02,NIFTY2642124550CE,CE,24550,20.4,30.4,10.0,1300.0,1300.0,1246.11,23.7,VISHAL_TRAIL,0,12,,0,17.5,EMA9_BREAKOUT,,,40.0,2.47,3.5,7.83,0.08,53.89,1,130,0,0,ALL,23.15,14.31,25.24,15.44,IN,ABOVE,58.8,,,,,,,,,
2026-04-22,09:30:35,09:33:02,NIFTY26APR24450PE,PE,24450,250.2,240.15,-10.05,-1306.5,-1306.5,-1414.12,4.05,EMERGENCY_SL,0,4,,0,18.1,EMA9_BREAKOUT,,,40.0,19.51,33.79,13.28,0.98,107.62,1,130,0,0,ALL,224.55,211.46,224.55,211.46,ABOVE,ABOVE,84.2,,,,,,,,,
2026-04-22,09:33:36,09:40:03,NIFTY26APR24450CE,CE,24450,222.05,212.0,-10.05,-1306.5,-1306.5,-1407.15,7.7,EMERGENCY_SL,0,7,,0,18.2,EMA9_BREAKOUT,,,40.0,17.23,29.91,12.58,0.87,100.65,1,130,0,0,ALL,257.93,244.74,247.4,234.56,BELOW,BELOW,57.4,,,,,,,,,
2026-04-22,09:42:35,09:49:41,NIFTY26APR24450PE,PE,24450,256.25,267.32,11.07,1439.1,1439.1,1326.55,18.45,VISHAL_TRAIL,0,8,,0,18.3,EMA9_BREAKOUT,,,40.0,21.72,36.07,13.69,1.0,112.55,1,130,0,0,ALL,242.43,228.94,252.16,238.2,ABOVE,ABOVE,76.8,,,,,,,,,
2026-04-22,09:54:36,09:55:03,NIFTY26APR24400CE,CE,24400,232.4,226.2,-6.2,-806.0,-806.0,-909.84,0.0,FORCE_EXIT,0,2,,0,18.4,EMA9_BREAKOUT,,,40.0,18.38,31.6,12.89,0.91,103.84,1,130,0,0,ALL,250.89,238.79,250.89,238.79,BELOW,BELOW,43.2,,,,,,,,,
2026-04-22,09:57:35,10:00:58,NIFTY26APR24400PE,PE,24400,245.15,265.17,20.02,2602.6,2602.6,2491.33,28.6,VISHAL_TRAIL,0,4,,0,18.5,EMA9_BREAKOUT,,,40.0,21.55,35.16,13.53,0.96,111.27,1,130,0,0,ALL,238.9,226.34,242.12,229.89,ABOVE,ABOVE,47.7,,,,,,,,,
2026-04-22,10:06:35,10:10:25,NIFTY26APR24400PE,PE,24400,267.0,256.65,-10.35,-1345.5,-1345.5,-1457.23,0.0,EMERGENCY_SL,0,5,,0,18.5,EMA9_BREAKOUT,,,40.0,20.85,36.08,13.69,1.04,111.73,1,130,0,0,ALL,252.37,239.45,255.3,243.36,ABOVE,ABOVE,85.4,,,,,,,,,
2026-04-22,10:12:35,10:22:13,NIFTY26APR24400CE,CE,24400,215.8,205.75,-10.05,-1306.5,-1306.5,-1405.58,2.2,EMERGENCY_SL,0,11,,0,18.6,EMA9_BREAKOUT,,,40.0,16.72,29.04,12.43,0.84,99.08,1,130,0,0,ALL,228.37,218.75,222.9,214.5,BELOW,BELOW,57.1,,,,,,,,,
2026-04-22,10:22:36,10:23:38,NIFTY26APR24350PE,PE,24350,239.6,248.42,8.82,1146.6,1146.6,1038.56,14.7,VISHAL_TRAIL,0,1,,0,18.7,EMA9_BREAKOUT,,,40.0,20.18,33.62,13.25,0.93,108.04,1,130,0,0,ALL,237.66,227.86,237.66,227.86,ABOVE,ABOVE,58.6,,,,,,,,,
2026-04-22,10:27:35,10:49:39,NIFTY26APR24400CE,CE,24350,212.0,235.31,23.31,3030.3,3030.3,2926.72,33.3,VISHAL_TRAIL,0,23,,0,18.4,EMA9_BREAKOUT,,,40.0,19.12,30.82,12.75,0.83,103.58,1,130,0,0,ALL,219.68,211.24,218.11,211.52,IN,ABOVE,58.4,,,,,,,,,
2026-04-22,11:12:36,11:19:02,NIFTY26APR24400PE,PE,24400,231.95,221.45,-10.5,-1365.0,-1365.0,-1468.01,0.05,EMERGENCY_SL,0,8,,0,18.3,EMA9_BREAKOUT,,,40.0,17.99,31.24,12.82,0.9,103.01,1,130,0,0,ALL,233.84,224.87,233.84,224.87,,BELOW,53.1,,,,,,,,,
2026-04-22,11:24:36,11:42:58,NIFTY26APR24450CE,CE,24450,216.25,205.75,-10.5,-1365.0,-1365.0,-1464.12,5.75,EMERGENCY_SL,0,19,,0,18.2,EMA9_BREAKOUT,,,40.0,16.72,29.08,12.43,0.84,99.12,1,130,0,0,ALL,215.12,207.7,215.12,207.7,,BELOW,72.0,,,,,,,,,
2026-04-22,11:42:59,11:49:03,NIFTY26APR24400PE,PE,24450,218.2,236.96,18.76,2438.8,2438.8,2334.44,26.8,VISHAL_TRAIL,0,7,,0,18.4,EMA9_BREAKOUT,,,40.0,19.25,31.36,12.84,0.85,104.36,1,130,0,0,ALL,222.19,214.9,222.19,214.9,,ABOVE,60.2,,,,,,,,,
2026-04-22,12:00:36,12:14:25,NIFTY26APR24450CE,CE,24450,209.35,204.75,-4.6,-598.0,-598.0,-696.38,4.05,FORCE_EXIT,0,15,,0,18.2,EMA9_BREAKOUT,,,40.0,16.64,28.53,12.34,0.82,98.38,1,130,0,0,ALL,207.62,200.35,207.62,200.35,,IN,76.5,,,,,,,,,
2026-04-22,12:15:35,12:27:01,NIFTY26APR24400PE,PE,24400,219.15,221.15,2.0,260.0,260.0,158.12,10.6,VISHAL_TRAIL,0,13,,0,18.2,EMA9_BREAKOUT,,,40.0,17.97,30.34,12.66,0.85,101.88,1,130,0,0,ALL,221.82,213.56,221.82,213.56,,IN,52.8,,,,,,,,,
2026-04-22,12:39:35,12:44:00,NIFTY26APR24350PE,PE,24400,204.4,194.0,-10.4,-1352.0,-1352.0,-1448.2,0.0,EMERGENCY_SL,0,6,,0,18.2,EMA9_BREAKOUT,,,40.0,15.76,27.45,12.14,0.8,96.2,1,130,0,0,ALL,204.2,195.1,204.2,195.1,,BELOW,45.9,,,,,,,,,
2026-04-22,12:45:35,12:49:13,NIFTY26APR24400CE,CE,24400,227.5,217.4,-10.1,-1313.0,-1313.0,-1414.98,0.15,EMERGENCY_SL,0,5,,0,18.3,EMA9_BREAKOUT,,,40.0,17.66,30.65,12.72,0.89,101.98,1,130,0,0,ALL,229.1,221.96,229.1,221.96,,BELOW,66.7,,,,,,,,,
2026-04-22,12:49:36,12:56:56,NIFTY26APR24400PE,PE,24400,221.5,211.0,-10.5,-1365.0,-1365.0,-1465.42,7.5,EMERGENCY_SL,0,7,,0,18.2,EMA9_BREAKOUT,,,40.0,17.14,29.8,12.56,0.86,100.42,1,130,0,0,ALL,225.51,216.99,225.51,216.99,,BELOW,89.6,,,,,,,,,
2026-04-22,12:56:56,13:20:21,NIFTY26APR24450CE,CE,24450,200.35,188.9,-11.45,-1488.5,-1488.5,-1583.53,9.05,EMERGENCY_SL,0,24,,0,18.2,EMA9_BREAKOUT,,,40.0,15.35,26.82,12.03,0.78,95.03,1,130,0,0,ALL,202.48,195.08,202.48,195.08,,BELOW,48.6,,,,,,,,,
2026-04-22,13:20:36,13:27:14,NIFTY26APR24350PE,PE,24400,194.3,204.3,10.0,1300.0,1300.0,1202.99,21.95,VISHAL_TRAIL,0,7,,0,18.3,EMA9_BREAKOUT,,,40.0,16.6,27.46,12.14,0.76,97.01,1,130,0,0,ALL,195.66,186.9,195.66,186.9,,ABOVE,86.5,,,,,,,,,
2026-04-22,13:33:36,14:03:05,NIFTY26APR24450CE,CE,24450,194.9,204.9,10.0,1300.0,1300.0,1202.83,22.55,VISHAL_TRAIL,0,31,,0,17.9,EMA9_BREAKOUT,,,40.0,16.65,27.55,12.16,0.76,97.17,1,130,0,0,ALL,197.77,189.95,197.77,189.95,,ABOVE,52.8,,,,,,,,,
2026-04-22,14:06:35,14:19:32,NIFTY26APR24450PE,PE,24450,235.8,254.07,18.27,2375.1,2375.1,2266.45,26.1,VISHAL_TRAIL,0,14,,0,18.3,EMA9_BREAKOUT,,,40.0,20.64,33.75,13.28,0.92,108.65,1,130,0,0,ALL,239.01,227.27,239.01,227.27,,ABOVE,66.0,,,,,,,,,
2026-04-22,14:45:36,14:55:41,NIFTY26APR24400PE,PE,24400,222.7,212.4,-10.3,-1339.0,-1339.0,-1439.77,1.3,EMERGENCY_SL,0,11,,0,18.2,EMA9_BREAKOUT,,,40.0,17.26,29.98,12.6,0.87,100.77,1,130,0,0,ALL,223.61,215.22,223.61,215.22,,BELOW,79.4,,,,,,,,,
2026-04-22,14:55:42,15:01:15,NIFTY26APR24450CE,CE,24450,196.3,186.3,-10.0,-1300.0,-1300.0,-1394.26,8.1,EMERGENCY_SL,0,6,,0,18.3,EMA9_BREAKOUT,,,40.0,15.14,26.36,11.94,0.77,94.26,1,130,0,0,ALL,197.25,191.27,197.25,191.27,,BELOW,42.9,,,,,,,,,
2026-04-22,15:03:35,15:13:12,NIFTY26APR24400PE,PE,24400,229.35,234.35,5.0,650.0,650.0,545.11,13.65,VISHAL_TRAIL,0,11,,0,18.3,EMA9_BREAKOUT,,,40.0,19.04,31.95,12.95,0.89,104.89,1,130,0,0,ALL,224.86,214.76,224.86,214.76,,ABOVE,68.8,,,,,,,,,
2026-04-23,09:45:36,09:47:32,NIFTY26APR24300CE,CE,24250,165.35,172.16,6.81,885.3,885.3,796.0,11.35,VISHAL_TRAIL,0,3,,0,18.6,EMA9_BREAKOUT,,,40.0,13.99,23.25,11.38,0.64,89.3,1,130,0,0,ALL,174.37,162.23,174.37,162.23,,IN,57.1,,,,,,,,,
2026-04-23,10:24:35,10:54:13,NIFTY26APR24250PE,PE,24300,200.2,234.4,34.2,4446.0,4446.0,4343.58,52.8,FORCE_EXIT,0,31,,0,18.8,EMA9_BREAKOUT,,,40.0,19.05,29.94,12.59,0.78,102.42,1,130,0,0,ALL,205.56,195.73,205.56,195.73,,ABOVE,40.9,,,,,,,,,
2026-04-23,11:12:35,11:40:28,NIFTY26APR24200PE,PE,24200,205.75,208.0,2.25,292.5,292.5,193.91,14.05,FORCE_EXIT,0,29,,0,18.8,EMA9_BREAKOUT,,,40.0,16.9,28.51,12.33,0.8,98.59,1,130,0,0,ALL,209.09,199.2,209.09,199.2,,IN,61.0,,,,,,,,,
2026-04-23,11:54:36,12:26:55,NIFTY26APR24200CE,CE,24200,187.2,177.1,-10.1,-1313.0,-1313.0,-1404.99,9.7,EMERGENCY_SL,0,33,,0,18.6,EMA9_BREAKOUT,,,40.0,14.39,25.1,11.72,0.73,91.99,1,130,0,0,ALL,184.99,178.17,184.99,178.17,,BELOW,72.3,,,,,,,,,
2026-04-23,12:27:36,12:30:58,NIFTY26APR24200PE,PE,24200,202.0,208.0,6.0,780.0,780.0,681.72,10.0,VISHAL_TRAIL,0,4,,0,18.7,EMA9_BREAKOUT,,,40.0,16.9,28.25,12.29,0.79,98.28,1,130,0,0,ALL,198.11,188.0,198.11,188.0,,ABOVE,94.4,,,,,,,,,
2026-04-23,12:45:36,13:18:58,NIFTY26APR24250CE,CE,24200,155.5,162.94,7.44,967.2,967.2,880.22,12.4,VISHAL_TRAIL,0,34,,0,18.4,EMA9_BREAKOUT,,,40.0,13.24,21.94,11.15,0.61,86.98,1,130,0,0,ALL,156.36,149.99,156.36,149.99,,ABOVE,67.9,,,,,,,,,
2026-04-23,13:39:36,13:50:37,NIFTY26APR24200PE,PE,24200,183.5,173.45,-10.05,-1306.5,-1306.5,-1397.58,6.05,EMERGENCY_SL,0,12,,0,18.4,EMA9_BREAKOUT,,,40.0,14.09,24.59,11.63,0.72,91.08,1,130,0,0,ALL,174.69,163.18,174.69,163.18,,IN,96.9,,,,,,,,,
2026-04-23,13:57:35,14:00:33,NIFTY26APR24250CE,CE,24250,179.2,169.0,-10.2,-1326.0,-1326.0,-1415.99,2.65,EMERGENCY_SL,0,4,,0,18.3,EMA9_BREAKOUT,,,40.0,13.73,23.99,11.52,0.7,89.99,1,130,0,0,ALL,174.46,164.46,174.46,164.46,,IN,81.3,,,,,,,,,
2026-04-23,14:03:35,14:10:12,NIFTY26APR24250PE,PE,24250,196.4,203.18,6.78,881.4,881.4,784.38,11.3,VISHAL_TRAIL,0,8,,0,18.4,EMA9_BREAKOUT,,,40.0,16.51,27.53,12.16,0.77,97.02,1,130,0,0,ALL,201.54,190.64,201.54,190.64,,ABOVE,73.6,,,,,,,,,
2026-04-23,15:00:35,15:01:15,NIFTY26APR24200PE,PE,24200,203.4,193.2,-10.2,-1326.0,-1326.0,-1421.99,0.05,EMERGENCY_SL,0,2,,0,18.6,EMA9_BREAKOUT,,,40.0,15.7,27.33,12.12,0.79,95.99,1,130,0,0,ALL,207.44,197.49,207.44,197.49,,BELOW,45.6,,,,,,,,,
2026-04-23,15:03:35,15:09:00,NIFTY26APR24200CE,CE,24200,171.1,167.95,-3.15,-409.5,-409.5,-498.62,2.9,FORCE_EXIT,0,6,,0,18.5,EMA9_BREAKOUT,,,40.0,13.65,23.36,11.4,0.67,89.12,1,130,0,0,ALL,171.62,164.63,171.62,164.63,,IN,49.5,,,,,,,,,
2026-04-23,15:09:35,15:09:52,NIFTY26APR24200PE,PE,24200,200.65,203.25,2.6,338.0,338.0,240.62,3.05,FORCE_EXIT,0,1,,0,18.6,EMA9_BREAKOUT,,,40.0,16.51,27.83,12.21,0.78,97.38,1,130,0,0,ALL,204.69,194.72,204.69,194.72,,IN,54.1,,,,,,,,,
2026-04-24,10:03:36,10:09:51,NIFTY26APR24000CE,CE,24000,180.0,177.1,-2.9,-377.0,-377.0,-468.37,5.4,FORCE_EXIT,0,7,,0,19.3,EMA9_BREAKOUT,,,40.0,14.39,24.6,11.63,0.7,91.37,1,130,0,0,ALL,188.94,175.45,188.94,175.45,,IN,76.6,,,,,,,,,
2026-04-24,10:18:35,10:23:25,NIFTY26APR24000PE,PE,24000,173.35,181.57,8.22,1068.6,1068.6,977.07,13.7,VISHAL_TRAIL,0,6,,0,19.3,EMA9_BREAKOUT,,,40.0,14.75,24.45,11.6,0.68,91.53,1,130,0,0,ALL,178.12,165.87,178.12,165.87,,ABOVE,57.0,,,,,,,,,
2026-04-24,10:59:35,10:59:38,NIFTY26APR23900CE,CE,23900,203.7,192.7,-11.0,-1430.0,-1430.0,-1525.93,0.0,EMERGENCY_SL,0,1,,0,19.3,EMA9_BREAKOUT,,,40.0,15.66,27.31,12.12,0.79,95.93,1,130,0,0,ALL,209.33,200.46,209.33,200.46,,BELOW,75.0,,,,,,,,,
2026-04-24,11:00:36,11:17:52,NIFTY26APR23900PE,PE,23900,149.4,155.64,6.24,811.2,811.2,725.93,10.4,VISHAL_TRAIL,0,18,,0,19.3,EMA9_BREAKOUT,,,40.0,12.65,21.02,10.98,0.58,85.27,1,130,0,0,ALL,149.05,140.25,149.05,140.25,,ABOVE,78.7,,,,,,,,,
